F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004631.wav	4.344	gần đây chỗ tôi có đợt làm sổ đỏ nhà đất
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004421.wav	4.344	còn gia đình anh họ có hâm mộ anh không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002317.wav	2.28098	tám mươi bốn tám mươi lăm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006117.wav	2.44898	tết này chỉ khác là không có mẹ mà thôi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000469.wav	4.405	kiến trúc lăng tẩm huế có ngôn ngữ riêng biệt và có ý nghĩa sâu xa của nó
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008577.wav	2.952	bạn không thể mang theo những cái túi to
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000743.wav	4.296	theo những gì nói ở trên bạn sẽ tránh xa những thực phẩm đó
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006082.wav	3.984	tôi đau lắm buồn lắm nhưng tôi vẫn phải cố gắng hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010280.wav	3.984	nhật bản là một đất nước trải dài từ bắc đến nam
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010187.wav	3.744	tôi e rằng cái này không thể thỏa mãn tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008931.wav	4.536	có nơi nào mà tôi có thể thưởng thức khung cảnh toàn thành phố không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009574.wav	4.104	theo giá thị trường nói như vậy mông lung quá
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004888.wav	1.29698	số năm là gì
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013653.wav	4.20098	hỏi nhà sản xuất chứ cần gì phải cân chi mệt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002865.wav	2.04098	tôi sử dụng máy này như thế nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004033.wav	3.24098	đóng mác nhà tài trợ to oành trên sân khấu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001378.wav	3.984	có một bác sĩ nào biết nói tiếng nhật không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001717.wav	3.57698	không có ngân hàng thương mại nào bị đóng cửa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003473.wav	1.77698	tôi theo học trường đại học tại
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011230.wav	4.224	nhiều đêm rồi con đã thức trắng nghĩ về mẹ về gia đình mình
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001676.wav	2.25698	đó là sự nghiệp lớn nhất của đời tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012276.wav	2.25698	chúng tôi bị tắc đường hơn hai tiếng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013739.wav	2.56898	đừng cố gò ép để gầy hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001591.wav	1.44098	tôi muốn ăn nấm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006633.wav	3.88898	nhưng không phải là cơ chế hay chiến lược chỉ do hội điện ảnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013879.wav	2.06498	nó có gồm nhiều quảng cáo không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006648.wav	1.89698	lính bắn tỉa nã đạn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005957.wav	3.45698	bạn thích món nào hơn thịt bò hay cá
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003577.wav	2.44898	ở đây có món ăn nào có đường không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002348.wav	1.80098	biến sân bay thành nhà
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011294.wav	1.92098	tôi phải đổi chuyến bay ở đây
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003331.wav	1.56098	không cánh mà bay
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003305.wav	4.608	khi tôi ngỏ lời cô ấy nhanh chóng chấp nhận
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003169.wav	3.60098	nếu bạn không bắt đầu chuẩn bị tôi không cần nữa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008554.wav	4.94498	làm một chiếc túi đủ lớn để có thể đút vừa một cuốn sổ tay có kích thước tám nhân mười một
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001504.wav	4.104	sau đó cả hai tên sát thủ đều tự sát
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011014.wav	2.01698	tôi mất bao lâu để hồi phục
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005796.wav	4.104	chúng tôi tôn trọng tính độc lập văn hóa của một doanh nghiệp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000813.wav	2.49698	đang diễn ra hào hứng sôi nổi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009526.wav	1.96898	quý khách có muốn thêm bia không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006133.wav	4.656	anh thoát chết nhưng bị liệt hoàn toàn lòa mắt và không nói được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003148.wav	1.39298	mở máy lạnh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011906.wav	4.53698	ông cụ nhân dịp ra thị trấn mua về tặng bọn trẻ con ở nhà
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003678.wav	1.65698	sở cũng đề nghị
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011400.wav	4.104	các tình huống cố định cũng là cơ hội nhưng chúng tôi vẫn không thể tận dụng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005770.wav	3.504	chẳng hạn nếu gửi xe ở khu hà đông thanh xuân
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004590.wav	4.608	sau đó rửa lại bằng miếng bông thứ hai
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006273.wav	3.936	do đó khiến thị trường giao dịch trong thế giằng co
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009537.wav	3.576	ban đầu tôi không rõ lắm về việc này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011290.wav	2.97698	làm ơn cho tôi một thứ thuốc hiệu nghiệm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008297.wav	1.66389	ở đó có cửa hàng bách hóa không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010452.wav	3.816	cái gì ở nhật bản làm cho bạn quan tâm nhất
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003826.wav	3.216	bạn không thể chơi mà không đặt chỗ trước
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004229.wav	2.66498	hai mươi bốn hai mươi lăm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005401.wav	2.32898	anh phải đi một đoạn đường dài
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001775.wav	4.584	chỉ đơn giản như thế quan hệ vợ chồng đã được cải thiện nhiều
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010263.wav	3.744	bị phát hiện hai con nghiện rồ ga bỏ chạy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002494.wav	2.30498	quí vị có thể đánh vần họ của mình không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013650.wav	4.41698	nhưng khi đụng phải mu anh và hàng thủ đã có một ngày tơi tả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003940.wav	4.27298	chứ kinh nghiệm đi chợ nhiều năm của cử tri cho thấy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003060.wav	2.47298	nhận thi công công trình về mộc
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_009197.wav	3.768	chúng tôi đã có chuyến đi bằng xe ô tô rất tuyệt cảm ơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008940.wav	1.77698	tôi sẽ tham dự được
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_000761.wav	4.776	sau vụ đó tôi như trở thành con người khác một cái xác không biểu lộ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005396.wav	3.744	đến trưa cùng ngày số tiền trên vẫn chưa có người nhận lại
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009625.wav	1.99298	tiền điện tháng này bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004942.wav	1.34498	tôi muốn tất cả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009079.wav	3.93698	giữa hiện tượng toàn cầu ấm lên và mối đe dọa đến các loài
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002953.wav	4.488	khi mình đưa ra kế hoạch và mục tiêu chắc chắn mình sẽ thực hiện được
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005319.wav	4.344	nếu không thực hiện tốt điều này chắc chắn nợ sẽ càng thêm nợ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007208.wav	3.55298	bạn thật là một cô gái chàng trai dễ thương
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012927.wav	2.76098	a lô phòng dịch vụ sunset
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003328.wav	2.11298	anh có lấy tem phiếu thực phẩm không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002021.wav	1.65698	vui lòng ngồi dậy trên giường
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010534.wav	3.24098	hơi thở ông chung có mùi rượu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005767.wav	3.936	không thật cần thiết nhưng đó là phương tiện rất hay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005014.wav	2.88098	trơ trọi giữa đồng là cái nhìn khắc khoải
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004491.wav	4.248	nhìn con vạ vật giữa trời nắng xót ruột lắm
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_001993.wav	3.096	tuy nhiên thời gian không bao giờ chờ đợi ai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001870.wav	1.63298	tại năm khu bảo tồn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006370.wav	2.66498	tất cả sẽ là bốn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003633.wav	4.15298	anh nghĩ gì về việc người nhật phải như thế nào trong cộng đồng châu âu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009795.wav	1.56098	bật tiếng ti vi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010554.wav	1.46498	ba tờ mười đô
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000137.wav	1.60898	tốt nhất anh không nên làm nó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003099.wav	2.52098	thành mái che rợp đầy nhung nhớ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011069.wav	3.81698	hai chú cá trở nên khó ăn và bị trầm cảm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006386.wav	1.96898	tôi không thích ăn thịt dê non
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002059.wav	2.20898	ở vùng thấp hơn ít rét hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011344.wav	1.84898	đây là phòng một không năm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013326.wav	2.23298	anh và em có duyên chín kiếp
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012590.wav	1.72898	hiện giờ không có phòng trống
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000692.wav	1.96898	có xe buýt máy lạnh không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003943.wav	3.624	nói về điện ảnh huyền rất thích được tham gia
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011361.wav	3.984	thế em xuống dưới này đi học bố mẹ em không cho tiền à
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011636.wav	4.416	do mất nhiều máu và có nhiều vết bỏng nên anh tuấn đã tử vong
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004996.wav	2.01698	theo như tôi nhớ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007925.wav	1.94533	vui lòng mang bữa tối của tôi vào phòng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013268.wav	3.57698	bạn luôn biết cần phải làm gì cần tin ai
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010052.wav	4.584	hiện nay họ đinh chiếm đến một nửa làng phú la
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006913.wav	2.44898	tứ chi anh có làm như vầy không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003145.wav	3.31298	các ngài có công nhận chính phủ này không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005399.wav	2.30498	anh có thể cho tôi biết một nhà hàng ngon không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005005.wav	1.63298	tôi thích hải sản
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006230.wav	3.21698	mọi người đều thích trái cây chẳng hạn táo và cam
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011355.wav	4.416	đem điều này hỏi trực tiếp thái hòa anh cũng từ chối trả lời
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011855.wav	1.70498	không để tôi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010766.wav	1.80098	tôi phải đặt tờ giấy ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003002.wav	2.92898	những ông thiềm thừ trần kim trắc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009165.wav	2.90498	thứ gì đó châm vào miệng tôi và tôi phải ho
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012851.wav	3.76898	thiết bị mới chữa nấc hiệu quả
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008367.wav	2.35298	tôi rất vui lòng tiếp đón anh tại nhật
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013053.wav	2.73698	mũi tôi có cảm giác ngứa bên trong
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003828.wav	4.53698	cái xác cứ thế khô dần cho đến hôm nay
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009638.wav	2.44898	bạn sẽ gặp tôi ở đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002712.wav	3.024	anh có cái này mà cỡ nhỏ hơn không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008652.wav	1.41698	nếu bạn chấp nhận
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000343.wav	2.37698	con trai của họ ăn nhiều nhất
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003627.wav	3.24098	rất nhiều gửi gắm và kỳ vọng vào ông
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_014014.wav	2.18498	ti vi đổi kênh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003019.wav	1.51298	anh ta có cháy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008977.wav	2.40098	tôi sẽ bảo ông ấy gọi lại anh được chứ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013196.wav	2.28098	tôi đã nghe nói về việc đó
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008738.wav	3.384	nếu không học hè vào năm học lại không kịp với các bạn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000216.wav	4.27298	tình yêu là mù quáng người đang yêu không thấy khuyết điểm của người khác
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009837.wav	2.44898	anh có thể ở khách sạn khác không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001152.wav	1.48898	không có sổ điện thoại
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012787.wav	2.92898	được rồi tôi sẽ lấy cái đó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003961.wav	4.84898	như vậy vừa tiết kiệm vốn nhà nước vừa bảo đảm chất lượng các công trình
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010436.wav	3.88898	các máy dệt sau đó sẽ dệt sợi thành vải
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006312.wav	3.744	hãy sống trung thực với mình trung thực với cả danh tiếng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011234.wav	4.896	họ lo lắng cho tương lai khi ra tù không biết sẽ đi đâu về đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002052.wav	3.744	làm thế nào để tôi nghe được tiếng phim trên tai nghe
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008695.wav	3.14498	đồng tâm ăn mừng thắng lợi
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002723.wav	2.61638	săn hàng thời trang mùa giảm giá
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007696.wav	1.17698	kỉ niệm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005729.wav	3.14498	người đấu bò trưởng ưa thích nhất của anh là ai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004116.wav	4.29698	chúng gõ vần sau của sọ vào cái bờm hình ngôi sao ở phía sau
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007547.wav	1.46498	người đàn ông có vẻ bị sốc
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003542.wav	3.88898	có bị phù phép ăn chặn xăng người tiêu dùng cũng khó có thể biết được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006964.wav	3.62498	vài cô còn giữ nguyên vẻ quê mùa với mái tóc dài đen óng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010876.wav	4.656	khi mới quen thì hứa hẹn cố gắng đủ điều đến khi chia tay thì quay ngoắt
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011761.wav	3.864	chồng cháu cũng không nói gì kệ hai mẹ con ở đâu thì ở
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008422.wav	4.368	như vậy đi giá rẻ nhưng cũng vẫn phải thêm tiền
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004168.wav	1.48898	tắt đèn tầng hai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011052.wav	3.00098	giá đậu xe một tiếng là bao nhiêu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003428.wav	4.128	mỗi lần tôi đi nước ngoài mẹ sẽ đi cùng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007485.wav	2.35298	tám mươi tám tám mươi chín
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011769.wav	3.16898	mỗi vùng sẽ phát hành một cẩm nang tổng quát
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003353.wav	4.39298	công an phường tân thành đã đưa ngọc về trụ sở lập biên bản
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005753.wav	3.216	hãy gửi cho anh một cái ngay bây giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003876.wav	3.504	anh sẵn sàng làm đám cưới trước nhưng phương không muốn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005320.wav	2.40098	răng có hình dạng giống nhau không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008581.wav	1.77698	xin thứ lỗi vì đã cắt ngang
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004651.wav	3.98498	anh có cảm thấy quá khó khăn vì liên quan đến thể chất nhiều quá không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001019.wav	2.90498	hôm nay ở chợ không có một trái măng cụt nào
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004581.wav	4.24898	bạn có thể cho tôi biết quầy thủ tục của hàng không nhật bản ở đâu không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_002967.wav	4.416	nếu chạy theo những điều đó có lẽ tôi đã là một con người khác
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_002386.wav	2.73698	ba mươi bốn ba mươi lăm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011301.wav	1.75298	sự trở lại của năm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001892.wav	2.30498	giá này không quá đắt phải không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_003750.wav	1.32098	tôi sẽ tham dự được
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_011146.wav	3.07298	chúng tôi có mang vài linh kiện thiết bị điện tử
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_013538.wav	1.87298	phòng hội nghị cỡ nhỏ tới trung bình
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_004765.wav	4.992	học ca trù rất khó người học phải có cái tâm
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003573.wav	4.344	nhất là các chủ trương về tiết kiệm chống lãng phí
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009604.wav	4.36898	đó là tất cả những gì anh có thể ăn à
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005617.wav	1.99298	mười lăm đô la xăng ạ
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005294.wav	3.456	tất nhiên kết quả này là một ngạc nhiên
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006314.wav	2.664	đến trưa ông bà về nhà thì không thấy cháu đâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004957.wav	4.50294	ngoài những mẫu đã ngừng sản xuất không được tính số mẫu xe của hãng vẫn luôn dẫn đầu
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010413.wav	4.44	trong thời gian tới ông sẽ mở thêm một văn phòng nữa
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001953.wav	4.00898	viên chức hành chính đã làm một bản tường trình đúng về vụ khiếu nại
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010528.wav	1.48898	xe lửa trễ giờ
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000103.wav	1.77698	chuyển máy cho ai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000395.wav	2.06498	cô ấy bị mất thẻ ngân hàng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004136.wav	4.44098	thiết mong chính phủ xử lý thích đáng để làm gương cho kẻ khác
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_001990.wav	2.13698	thế mà ngay trên đinh đèo ấy
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007712.wav	2.68898	tôi chắc chắn là bạn hiểu điều này
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004004.wav	3.91298	đây là mặt hàng mới cho mùa này phải không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011086.wav	2.976	thực tế người mỹ bắt đầu chứng kiến lạm phát tăng
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010197.wav	4.44	làm ơn cho tôi biết mã số điện thoại quốc gia của nhật
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005882.wav	2.01698	còn ghế trống nào tại quầy hàng không
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010392.wav	4.464	nhiều khu đô thị đã đưa vào sử dụng nhưng chưa xây dựng trường học
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011142.wav	3.984	sau khi vụ việc xảy ra tất cả các đối tượng đã bỏ trốn
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_008922.wav	3.48	tôi có thể có một cái thẻ thứ hai cho bạn tôi không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009394.wav	2.66498	ở phía trái tòa cửu long
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_000919.wav	2.04098	hãy mang cho tôi một cục xà phòng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009058.wav	2.49698	dạ cho chúng tôi biết tên của anh
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006949.wav	2.04098	anh có bị dị ứng thực sự nặng không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010205.wav	2.13698	người ta tận dụng từng phút một
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006900.wav	3.91298	làm việc ở nhiều nước khác nhau khiến tôi giao tiếp giỏi hơn
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007855.wav	1.82498	dường như chúng ta cùng tuổi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_006531.wav	4.704	đúng rồi tôi nghĩ anh ta đang làm tốt vào thời cơ này
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_010018.wav	3.48	có người nói bạn là ca sĩ của những cuộc thi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_005402.wav	3.336	sản phẩm của chúng tôi hiện tại không được dự trữ nó
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_006271.wav	1.39298	còn về một lá thư
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010012.wav	2.20898	có sẵn phòng nào với quang cảnh đẹp không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007271.wav	2.49698	gửi nó bằng đường hàng không mất bao lâu
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_012649.wav	3.38498	này quí vị có nghe tin công ty sắp phá sản không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_010802.wav	1.53698	anh đang tìm ai
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008398.wav	4.27298	nên tôi tin các bạn sinh viên sẽ đồng cảm
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_004667.wav	3.96098	vậy nếu không là đô thị vệ tinh thì là đô thị gì
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_011472.wav	4.464	tuy nhiên nếu so với năm ngoái thì đây là mức giá tương ứng
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_009686.wav	3.62498	quí vị có liên lạc với ai đó bị thế này không
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_008065.wav	2.04098	trong thời buổi nhá nhem
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_007648.wav	2.66498	lãnh đạo hải quan nhận tiền không cần hỏi
F:\archive\mp3V2\FPTOpenSpeechData_Set002_V0.1_003970.wav	3.624	cảm ơn rất nhiều tôi đã có một chuyến bay rất tuyệt
F:\archive\mp3V2\FPTOpenSpeechData_Set001_V0.1_005669.wav	2.20898	phải tôi là người ba lan
